Country,Date,C1_School_closing,C1_Flag,C2_Workplace_closing,C2_Flag,C3_Cancel_public_events,C3_Flag,C4_Restrictions_on_gatherings,C4_Flag,C5_Close_public_transport,C5_Flag,C6_Stay_at_home_requirements,C6_Flag,C7_Restrictions_on_internal_movement,C7_Flag,C8_International_travel_controls,E1_Income_support,E1_Flag,E2_Debt_contract_relief,E3_Fiscal_measures,E4_International_support,H1_Public_information_campaigns,H1_Flag,H2_Testing_policy,H3_Contact_tracing,H4_Emergency_investment_in_healthcare,H5_Investment_in_vaccines,H6_Facial_Coverings,H6_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Slovenia,2020-06-10,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1486,108,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-11,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1488,109,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-12,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1488,109,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-13,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1490,109,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-14,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1492,109,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-15,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1495,109,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-16,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1496,109,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-17,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1499,109,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-18,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1503,109,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-19,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1511,109,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-20,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1513,109,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-21,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1519,109,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-22,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1520,109,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-23,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1521,109,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-24,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1534,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-25,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1541,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-26,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1547,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-27,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1558,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-28,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1572,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-29,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1581,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-06-30,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1585,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-01,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1600,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-02,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1613,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-03,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1633,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-04,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1649,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-05,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1679,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-06,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1700,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-07,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1716,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-08,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1739,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-09,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1763,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-10,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1776,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-11,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1793,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-12,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1827,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-13,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1841,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-14,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1849,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-15,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1859,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-16,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1878,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-17,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1897,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-18,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1916,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-19,0,NA,0,NA,2,1,2,1,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,2,2,0,0,2,1,NA,1940,111,36.11,36.11,39.29,39.29,49.4,49.4,45.14,45.14,75,75
Slovenia,2020-07-20,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,1946,111,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-07-21,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,1953,111,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-07-22,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,1977,111,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-07-23,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2015,115,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-07-24,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2033,115,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-07-25,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2052,115,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-07-26,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2066,115,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-07-27,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2082,115,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-07-28,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2087,117,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-07-29,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2101,117,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-07-30,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2115,117,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-07-31,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2139,117,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-01,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2165,117,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-02,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2171,117,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-03,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2180,117,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-04,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2181,117,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-05,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2190,118,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-06,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2208,118,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-07,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2223,118,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-08,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2233,119,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-09,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2247,120,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-10,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2249,120,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-11,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2255,120,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-12,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2272,120,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-13,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2303,123,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-14,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2332,124,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-15,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2369,124,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-16,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2401,124,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-17,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2416,124,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-18,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2438,124,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-19,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2456,124,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-20,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2493,125,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-21,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2536,125,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-22,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2574,127,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-23,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2617,127,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-24,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2651,127,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-25,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2665,128,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-26,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2686,128,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-27,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2722,128,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-28,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2755,128,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-29,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2797,128,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-30,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2834,128,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-08-31,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2865,128,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-01,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2892,128,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-02,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2933,128,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-03,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,2988,128,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-04,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,3041,129,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-05,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,3088,129,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-06,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,3131,130,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-07,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,3174,130,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-08,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,3190,130,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-09,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,3232,130,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-10,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,3312,131,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-11,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,3388,131,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-12,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,3498,131,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-13,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,3603,131,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-14,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,3702,131,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-15,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,3755,131,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-16,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,3837,131,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-17,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,3960,131,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-18,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,4058,131,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-19,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,4195,133,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-20,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,4309,133,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-21,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,4420,133,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-22,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,4470,133,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-23,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,4558,133,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-24,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,4694,133,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-25,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,4816,135,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-26,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,5007,135,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-27,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,5191,136,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-28,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,5350,136,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-29,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,5394,136,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-09-30,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,5487,138,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-10-01,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,3,1,1,1,0,0,2,1,2,2,0,0,2,1,NA,5690,138,46.3,46.3,50,50,52.38,52.38,52.78,52.78,50,50
Slovenia,2020-10-02,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,2,2,1,1,-0.01,0,2,1,2,0,0,0,2,1,NA,5865,138,43.52,43.52,46.43,46.43,47.02,47.02,42.36,42.36,75,75
Slovenia,2020-10-03,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,2,2,1,1,-0.01,0,2,1,2,0,0,0,2,1,NA,6103,140,43.52,43.52,46.43,46.43,47.02,47.02,42.36,42.36,75,75
Slovenia,2020-10-04,0,NA,2,1,2,1,3,1,0,NA,0,NA,0,NA,2,2,1,1,-0.01,0,2,1,2,0,0,0,2,1,NA,6330,140,43.52,43.52,46.43,46.43,47.02,47.02,42.36,42.36,75,75
